code,url,product_name,brands_tags,stores,owner,labels_tags,nutriscore_score,nutriscore_grade,quantity,fat_100g,saturated_fat_100g,sugars_100g,proteins_100g,carbohydrates_100g,energy_100g,salt_100g,sodium_100g,computed_energy_100g,organic,level_salt,level_saturated_fat,level_sugars,level_fat,vegan,vegetarian,palm_oil
853407003040,http://world-en.openfoodfacts.org/product/0853407003040/bold-organics-deluxe-pizza,"Bold organics, deluxe pizza",bold-organics,,,en:organic,2,b,,9.85,1.89,1.52,3.79,22.73,791,0.9475,0.379,815.29,t,m,m,l,m,f,f,
853407003125,http://world-en.openfoodfacts.org/product/0853407003125/bold-organics-turn-on-the-flavor-spinach-feta-pizza,"Bold organics, turn on the flavor, spinach feta pizza",bold-organics,,,en:organic,1,b,,4.55,2.27,2.73,9.09,29.09,799,0.8875,0.355,817.41,t,m,m,l,m,f,,f
853407003026,http://world-en.openfoodfacts.org/product/0853407003026/bold-organics-turn-on-the-flavor-veggie-lovers-crust-pzza,"Bold organics, turn on the flavor, veggie lovers crust pzza",bold-organics,,,en:organic,1,b,,7.32,0.81,1.63,2.44,24.39,715,0.7325,0.293,726.95,t,m,l,l,m,,,f
70085046521,http://world-en.openfoodfacts.org/product/0070085046521/breakfast-mini-bagels,Breakfast mini bagels,,,,,2,b,,5.11,1.7,2.27,10.23,31.82,904,1.165,0.466,903.92,,m,m,l,m,f,f,
77387203133,http://world-en.openfoodfacts.org/product/0077387203133/breakfast-piccoletto-4-egg-cheese-mama-rosa-s,Breakfast Piccoletto 4 Egg & Cheese,mama-rosa-s,,,,1,b,,5.56,2.22,5.56,8.89,35.56,929,0.64,0.256,961.37,,m,m,m,m,f,,
11110876584,http://world-en.openfoodfacts.org/product/0011110876584/bruschetta-focaccia-pizza-the-kroger-co,Bruschetta Focaccia Pizza,the-kroger-co,,,,2,b,,12.57,2.99,4.19,7.19,32.93,1201,1.2275,0.491,1147.13,,m,m,l,m,f,,t
859724002261,http://world-en.openfoodfacts.org/product/0859724002261/bruschetta-style-pizza,Bruschetta style pizza,,,,,-2,a,,6.67,2.22,2.96,8.15,19.26,711,0.63,0.252,712.76,,m,m,l,m,f,,
85239099650,http://world-en.openfoodfacts.org/product/0085239099650/califlower-crust-target,Califlower crust,target,,,,2,b,,4.0,1.7143,2.8571,4.0,26.8571,669,0.75714275,0.3028571,672.5707,,m,m,l,m,,,
71921962685,http://world-en.openfoodfacts.org/product/0071921962685/california-pizza-kitchen-california-style-white-crust-pizza,"California pizza kitchen, california style white crust pizza",,,,,1,b,,4.03,2.01,2.68,8.72,33.56,870,0.9225,0.369,867.87,,m,m,l,m,f,,f
13800047182,http://world-en.openfoodfacts.org/product/0013800047182/casual-cuisine-traditional-deluxe-frozen-pizza,Casual cuisine traditional deluxe frozen pizza,,,,,0,b,,5.29,1.76,3.53,10.59,35.29,960,0.9861,0.39444,975.69,,m,m,l,m,f,f,
13800047199,http://world-en.openfoodfacts.org/product/0013800047199/casual-cuisine-traditional-four-cheese-frozen-pizza-lean-cuisine,Casual cuisine traditional four cheese frozen pizza,lean-cuisine,,,,-1,a,6 oz,4.7058823529412,1.7647058823529,4.1176470588235,11.764705882353,31.764705882353,911,0.8970588235294,0.35882352941176,914.1176470588264,,m,m,l,m,f,,
73490180163,http://world-en.openfoodfacts.org/product/0073490180163/cauliflower-crust-pizza,Cauliflower crust pizza,,,,,-1,a,,3.53,1.18,1.76,3.53,15.88,444,0.795,0.318,460.58,,m,l,l,m,f,,
850015982583,http://world-en.openfoodfacts.org/product/0850015982583/cauliflower-pizza-bowl-with-plant-based-pepperoni,Cauliflower Pizza Bowl with Plant Based Pepperoni,,,,"en:no-gluten,en:vegetarian,en:vegan",1,b,,4.2253521126761,2.4647887323944,2.4647887323944,4.9295774647887,6.6901408450704,339,0.68661971830985,0.27464788732394,353.8732394366204,f,m,m,l,m,t,t,
190569124078,http://world-en.openfoodfacts.org/product/0190569124078/cauliflower-pizza-crust-original-green-giant,"Cauliflower pizza crust, original",green-giant,,,en:no-artificial-flavors,-3,a,,1.89,0.0,3.77,3.77,30.19,632,0.85,0.34,647.25,f,m,l,l,l,t,t,f
862871000318,http://world-en.openfoodfacts.org/product/0862871000318/cheese-cauliflower-pizza-crust,Cheese cauliflower pizza crust,,,,en:no-gluten,2,b,,10.91,4.24,1.21,9.7,22.42,964,1.0006,0.40024,949.71,f,m,m,l,m,f,,f
872824008209,http://world-en.openfoodfacts.org/product/0872824008209/cheese-crispy-crust-pizza-cheese,"Cheese crispy crust pizza, cheese",,,,,1,b,,8.45,2.82,2.82,8.45,30.99,971,0.845,0.338,983.13,,m,m,l,m,f,,f
19962247217,http://world-en.openfoodfacts.org/product/0019962247217/cheese-olive-oil-plum-tomato-basil-red-peppers-onion-bruschetta-frozen-pizza,"Cheese, olive oil, plum tomato, basil, red peppers & onion bruschetta frozen pizza",,,,,-1,a,,5.15,2.21,2.21,8.82,19.12,678,0.44,0.176,665.53,,m,m,l,m,f,,
42272001903,http://world-en.openfoodfacts.org/product/0042272001903/cheese-pesto-pizza-amy-s,Cheese & Pesto Pizza,"amy-s,amy-s-kitchen-inc",,,,2,b,,13.64,3.03,3.03,9.85,28.03,1142,1.2875,0.515,1148.64,,m,m,l,m,f,,f
685060012066,http://world-en.openfoodfacts.org/product/0685060012066/cheese-pizza-land-mark-products-inc,Cheese Pizza,land-mark-products-inc,,,,2,b,,7.29,3.65,2.08,8.33,30.21,916,1.095,0.438,924.91,,m,m,l,m,f,,f
793573161581,http://world-en.openfoodfacts.org/product/0793573161581/cheese-pizza-oh-yes,Cheese Pizza,oh-yes,,,,1,b,,7.69,3.42,2.56,10.26,30.77,967,0.77,0.308,982.04,,m,m,l,m,f,,f
872824008803,http://world-en.openfoodfacts.org/product/0872824008803/cheese-pizza,Cheese Pizza,,,,,1,b,,8.843537414966,2.3809523809524,2.0408163265306,8.843537414966,31.292517006803,996,0.85034013605442,0.340136054421768,1009.523809523815,,m,m,l,m,,,f
74653293553,http://world-en.openfoodfacts.org/product/0074653293553/cheese-pizza,Cheese Pizza,,,,,2,b,,6.34,2.82,2.82,9.86,32.39,943,0.9838,0.39352,952.83,,m,m,l,m,f,,f
639277923660,http://world-en.openfoodfacts.org/product/0639277923660/cheese-pizza,Cheese Pizza,,,,,2,b,,8.8235294117647,2.4509803921569,1.9607843137255,8.3333333333333,30.392156862745,984,0.87009803921567,0.348039215686268,984.803921568625,,m,m,l,m,,,
25800022243,http://world-en.openfoodfacts.org/product/0025800022243/cheese-pizza-minis-smart-ones,Cheese Pizza Minis,smart-ones,,,,-2,a,,6.45,2.82,3.23,10.48,29.84,912,0.9875,0.395,924.09,,m,m,l,m,f,,
19962246814,http://world-en.openfoodfacts.org/product/0019962246814/cheese-sausage-frozen-pizza-cheese-sausage,"Cheese & sausage frozen pizza, cheese & sausage",,,,,2,b,,6.41,3.21,1.28,14.1,22.44,858,0.8325,0.333,858.35,,m,m,l,m,f,f,
71921682293,http://world-en.openfoodfacts.org/product/0071921682293/chicken-fajita-style-crispy-thin-crust-pizza,Chicken fajita style crispy thin crust pizza,,,,,2,b,,4.86,2.08,1.39,9.72,19.44,669,0.9375,0.375,675.54,,m,m,l,m,f,f,f
72180762726,http://world-en.openfoodfacts.org/product/0072180762726/chicken-fire-roasted-vegetable-whole-grain-crust-kitchen-fresh-pizza-chicken-fire-roasted-vegetable-freschetta,"Chicken & fire roasted vegetable whole grain crust kitchen fresh pizza, chicken & fire roasted vegetable",freschetta,,,en:no-artificial-flavors,1,b,,6.47,2.88,7.19,10.79,27.34,874,1.115,0.446,887.6,f,m,m,m,m,f,,t
850017549654,http://world-en.openfoodfacts.org/product/0850017549654/chicken-mushroom-pie,Chicken mushroom pie,,,,,1,b,9 oz,7.0588235294118,3.921568627451,1.1764705882353,6.6666666666667,12.941176470588,607,0.5392156862745,0.2156862745098,594.5098039215665,,m,m,l,m,,,
71921843830,http://world-en.openfoodfacts.org/product/0071921843830/chicken-parmesan-italian-style-favorites-pizza-chicken-parmesan,"Chicken parmesan italian style favorites pizza, chicken parmesan",,,,,2,b,,5.38,2.31,3.85,10.77,29.23,870,1.115,0.446,879.06,,m,m,l,m,f,f,
43000080788,http://world-en.openfoodfacts.org/product/0043000080788/classic-crust-fire-roasted-veggie-pizza-classic-crust,"Classic crust fire roasted veggie pizza, classic crust",,,,,0,b,,6.77,2.26,2.26,9.02,30.08,883,0.92,0.368,915.19,,m,m,l,m,f,,
36800423701,http://world-en.openfoodfacts.org/product/0036800423701/combination-mini-pizza-bagels-mozzarella-cheese-sausage-and-pepperoni-topped-mini-pizza-bagel-halves-appetizer-combination-mini-pizza-bagels,"Combination mini pizza bagels mozzarella cheese, sausage and pepperoni-topped mini pizza bagel halves appetizer, combination mini pizza bagels",,,,,1,b,,6.82,2.84,3.41,11.36,30.68,904,1.2225,0.489,967.02,,m,m,l,m,f,f,f
75450150742,http://world-en.openfoodfacts.org/product/0075450150742/combination-topped-with-mozzarella-sausage-and-pepperoni-mini-pizza-bagels-combination-hy-vee,"Combination topped with mozzarella, sausage and pepperoni mini pizza bagels, combination",hy-vee,,,,1,b,,6.82,2.84,3.41,11.36,30.68,904,1.2225,0.489,967.02,,m,m,l,m,f,f,
13800135209,http://world-en.openfoodfacts.org/product/0013800135209/comfort-deep-dish-spinach-mushroom-pizza-lean-cuisine,Comfort deep dish spinach & mushroom pizza,lean-cuisine,,,,-1,a,,4.05,1.73,2.89,8.09,31.79,822,0.5579,0.22316,827.81,,m,m,l,m,f,,
36800459984,http://world-en.openfoodfacts.org/product/0036800459984/crav-n-flavor-rising-crust-four-cheese-pizza,Crav'n flavor rising crust four cheese pizza,,,,en:no-artificial-flavors,2,b,,6.7669172932331,3.0075187969925,3.7593984962406,8.2706766917293,32.330827067669,944,1.109022556391,0.4436090225564,940.6015037593958,f,m,m,l,m,f,,
71921007829,http://world-en.openfoodfacts.org/product/0071921007829/crispy-thin-crust,Crispy thin crust,,,,,2,b,,7.41,3.7,1.48,9.63,24.44,837,0.7225,0.289,853.36,,m,m,l,m,f,,t
71921290535,http://world-en.openfoodfacts.org/product/0071921290535/crispy-thin-crust-margherita-frozen-pizza-california-pizza-kitchen,Crispy thin crust margherita frozen pizza,california-pizza-kitchen,,,en:no-artificial-flavors,2,b,,10.958904109589,4.7945205479452,2.7397260273973,8.2191780821918,19.86301369863,860,0.7876712328767,0.31506849315068,882.8767123287636,f,m,m,l,m,f,,t
71921014650,http://world-en.openfoodfacts.org/product/0071921014650/crispy-thin-crust-pizza,Crispy thin crust pizza,,,,,2,b,,6.86,2.86,3.43,10.29,24.57,837,0.915,0.366,846.44,,m,m,l,m,f,,t
35826088154,http://world-en.openfoodfacts.org/product/0035826088154/crispy-thin-crust-pizza-food-lion,Crispy Thin Crust Pizza,food-lion,,,,1,b,,8.843537414966,2.3809523809524,2.0408163265306,8.843537414966,31.292517006803,996,0.85034013605442,0.340136054421768,1009.523809523815,,m,m,l,m,f,,f
643130308006,http://world-en.openfoodfacts.org/product/0643130308006/deep-dish-cheese-pizza-gino-s-east-of-chicago,Deep dish cheese pizza,gino-s-east-of-chicago,,,en:no-preservatives,2,b,32 oz,10.526315789474,3.9473684210526,3.2894736842105,9.8684210526316,24.342105263158,963,1.0526315789474,0.42105263157896,971.0526315789612,f,m,m,l,m,f,,
829006000049,http://world-en.openfoodfacts.org/product/0829006000049/deep-dish-pizza,Deep Dish Pizza,,,,,2,b,23 oz,9.8159509202454,3.0674846625767,1.2269938650307,8.5889570552147,24.539877300613,1001,0.72085889570552,0.288343558282208,926.3803680981508,,m,m,l,m,f,,f
13800135216,http://world-en.openfoodfacts.org/product/0013800135216/deep-dish-three-meat-pepperoni-italian-sausage-beef-with-reduced-fat-mozzarella-cheese-pizza-deep-dish-three-meat-pizza,"Deep dish three meat pepperoni, italian sausage & beef with reduced fat mozzarella cheese pizza, deep dish three meat pizza",,,,,2,b,,5.0,1.94,6.11,11.67,35.0,975,0.945,0.378,978.39,,m,m,m,m,f,f,
71921183448,http://world-en.openfoodfacts.org/product/0071921183448/digiorno-spicy-sausage-pomodoro,"Digiorno, spicy sausage pomodoro",,,,,1,b,,9.02,2.05,2.46,9.84,32.79,1029,0.7375,0.295,1058.45,,m,m,l,m,f,f,
23923206717,http://world-en.openfoodfacts.org/product/0023923206717/earth-s-best-stuffed-pretzels-for-kids-mozzarella-cheese-pizza-sauce,"Earth's best, stuffed pretzels for kids, mozzarella cheese, pizza sauce","earth-s-best,the-hain-celestial-group-inc",,,,0,b,,5.0,1.0,2.0,8.0,38.0,920,1.45,0.58,967.0,,m,l,l,m,f,,
602573189078,http://world-en.openfoodfacts.org/product/0602573189078/famous-tomato-pie,Famous tomato pie,,,,,0,b,,3.91,1.56,3.12,15.62,32.81,787,0.84,0.336,967.98,,m,m,l,m,f,,f
13800869609,http://world-en.openfoodfacts.org/product/0013800869609/farmer-s-market-pizza-with-kale-mushrooms-red-peppers-kale-mushrooms-red-peppers,"Farmer's market pizza with kale, mushrooms & red peppers, kale, mushrooms & red peppers",,,,,1,b,,5.29,2.06,2.35,8.24,27.06,787,0.8975,0.359,795.83,,m,m,l,m,f,,
855307001881,http://world-en.openfoodfacts.org/product/0855307001881/flatbread-pizza-andrea-s-gluten-free,Flatbread Pizza,andrea-s-gluten-free,,,,2,b,,10.26,3.85,2.56,8.33,26.92,992,0.72,0.288,978.87,,m,m,l,m,f,,
41318410181,http://world-en.openfoodfacts.org/product/0041318410181/four-cheese-mozzarella-asiago-parmesan-romano-pizza-four-cheese,"Four cheese mozzarella, asiago, parmesan & romano pizza, four cheese",,,,,2,b,,5.22,2.61,4.48,9.7,31.34,904,1.0825,0.433,890.82,,m,m,l,m,f,,
74175506551,http://world-en.openfoodfacts.org/product/0074175506551/four-cheese-mozzarella-parmesan-romano-asiago-cheeses-rising-crust-pizza-four-cheese,"Four cheese mozzarella, parmesan, romano & asiago cheeses rising crust pizza, four cheese",,,,,2,b,,6.77,3.01,3.76,8.27,31.58,946,1.11,0.444,927.94,,m,m,l,m,f,,
859724002063,http://world-en.openfoodfacts.org/product/0859724002063/four-cheese-pizza,Four cheese pizza,,,,,-2,a,,6.56,2.46,3.28,13.11,22.95,824,0.635,0.254,855.74,,m,m,l,m,f,,
750369041816,http://world-en.openfoodfacts.org/product/0750369041816/four-cheese-sausage-pizza-with-garlic-butter-sauce-no-red-sauce,Four cheese & sausage pizza with garlic butter sauce (no red sauce),,,,,2,b,,9.79,3.5,0.7,10.49,20.98,908,0.665,0.266,897.22,,m,m,l,m,f,f,f
21130120819,http://world-en.openfoodfacts.org/product/0021130120819/french-bread-pepperoni-pizza,French bread pepperoni pizza,,,,,1,b,,8.44,3.9,3.25,9.74,27.92,950,1.04,0.416,952.5,,m,m,l,m,f,f,
19600047704,http://world-en.openfoodfacts.org/product/0019600047704/french-bread-pizza-celeste,French Bread Pizza,celeste,,,,1,b,,7.19,2.88,3.6,7.91,31.65,933,1.08,0.432,938.55,,m,m,l,m,f,,t
41190406661,http://world-en.openfoodfacts.org/product/0041190406661/french-bread-pizza-vegetable-shop-rite,"French bread pizza, vegetable",shop-rite,,,,0,b,,5.0,1.79,3.57,7.14,30.71,837,0.8925,0.357,828.45,,m,m,l,m,f,,f
13800151957,http://world-en.openfoodfacts.org/product/0013800151957/french-bread-supreme-pizza,French Bread Supreme Pizza,,,,,1,b,,4.05,1.16,2.89,9.83,28.32,798,1.0718,0.42872,798.4,,m,l,l,m,f,f,
19962672415,http://world-en.openfoodfacts.org/product/0019962672415/fresh-artisan-shiitake-mushroom-pizza,Fresh artisan shiitake mushroom pizza,,,,,2,b,,7.07,4.04,2.02,14.14,42.42,1226,0.7575,0.303,1223.11,,m,m,l,m,f,,f
705105927206,http://world-en.openfoodfacts.org/product/0705105927206/fresh-artisan-take-t-bake-pizza-tomato-ricotta,"Fresh artisan take t bake pizza, tomato ricotta",,,,,2,b,,7.07,4.04,2.02,13.13,40.4,1184,0.7575,0.303,1171.6,,m,m,l,m,f,,f
880066460143,http://world-en.openfoodfacts.org/product/0880066460143/fresh-homemade-cheese-giazza-pizza,Fresh Homemade Cheese,giazza-pizza,,,en:vegetarian,0,b,856g,10.0,4.29,2.14,10.0,27.9,986,0.0696,0.0279,1014.3,f,l,m,l,m,,t,f
24000248507,http://world-en.openfoodfacts.org/product/0024000248507/garden-vegetable-made-with-roma-tomato-sauce-real-mozzarella-cheese-bell-peppers-mushroom-onion-garden-vegetable-del-monte,"Garden vegetable made with roma tomato sauce, real mozzarella cheese, bell peppers, mushroom & onion, garden vegetable",del-monte,,,,-1,a,,5.66,2.83,5.66,7.55,36.79,946,0.755,0.302,963.2,,m,m,m,m,f,,t
8014294303329,http://world-en.openfoodfacts.org/product/8014294303329/garden-vegetable-pizza-roncadin,Garden Vegetable Pizza,roncadin,,,,2,b,,7.4626865671642,2.6119402985075,2.9850746268657,8.955223880597,26.119402985075,874,0.8955223880597,0.35820895522388,872.3880597014994,,m,m,l,m,,,
688267085642,http://world-en.openfoodfacts.org/product/0688267085642/giant-crispy-thin-crust-white-pizza,"Giant, crispy thin crust white pizza",giant,,,,2,b,,8.26,3.72,1.65,8.26,23.97,828,0.785,0.314,853.53,,m,m,l,m,f,,
643130310009,http://world-en.openfoodfacts.org/product/0643130310009/gino-s-east-of-chicago-uncured-pepperoni-authentic-deep-dish-pizza-nostalgic-food-distributors-inc,"Gino's East Of Chicago, Uncured Pepperoni Authentic Deep Dish Pizza",nostalgic-food-distributors-inc,,,,2,b,,10.6,3.97,1.32,8.61,17.88,858,0.5625,0.225,842.53,,m,m,l,m,f,f,f
26605111712,http://world-en.openfoodfacts.org/product/0026605111712/gourmet-flatbread-pizza,Gourmet flatbread pizza,,,,,2,b,,7.97,3.62,0.72,10.87,21.01,879,0.87,0.348,836.85,,m,m,l,m,f,,f
750369041915,http://world-en.openfoodfacts.org/product/0750369041915/gourmet-pizza,Gourmet pizza,,,,,1,b,,7.03,2.73,1.56,12.5,25.78,883,0.7225,0.289,910.87,,m,m,l,m,f,f,f
14777005908,http://world-en.openfoodfacts.org/product/0014777005908/greco-pizza-chicken-sun-dried-tomatoes-and-feta-over-arrabiatta-sauce,"Greco pizza chicken, sun-dried tomatoes and feta over arrabiatta sauce.",,,,,2,b,,7.69,3.46,1.54,10.77,10.0,870,0.8275,0.331,637.62,,m,m,l,m,f,f,
41130387708,http://world-en.openfoodfacts.org/product/0041130387708/grilled-vegetable-pizza-culinary-circle,Grilled vegetable pizza,culinary-circle,,,,2,b,,6.0,1.33,3.33,7.33,27.33,808,1.1675,0.467,811.22,,m,l,l,m,f,,f
646670511981,http://world-en.openfoodfacts.org/product/0646670511981/grilled-vegetable-pizza,Grilled Vegetable Pizza,,,,"en:organic,en:usda-organic",0,b,,8.1481481481481,2.962962962963,2.962962962963,6.6666666666667,23.703703703704,806,0.85185185185185,0.34074074074074,817.7777777777816,t,m,m,l,m,,,
36800044784,http://world-en.openfoodfacts.org/product/0036800044784/grilled-vegetable-pizza-crafted-with-tomato-sauce-mozzarella-cheese-and-a-harmonious-blend-of-eggplant-spinach-grilled-zucchini-grilled-red-and-yellow-peppers-grilled-vegetable-full-circle-market,"Grilled vegetable pizza crafted with tomato sauce, mozzarella cheese, and a harmonious blend of eggplant, spinach, grilled zucchini, & grilled red and yellow peppers, grilled vegetable","full-circle-market,topco-associates-inc",,,,1,b,,5.8,2.54,1.45,7.25,25.36,787,0.9775,0.391,768.97,,m,m,l,m,f,,f
75450233292,http://world-en.openfoodfacts.org/product/0075450233292/gustare-vita-margherita-mozzarella-cheese,Gustare vita margherita mozzarella cheese,,,,,2,b,,8.1632653061224,4.0816326530612,2.7210884353741,10.204081632653,29.251700680272,911,0.85034013605442,0.340136054421768,972.7891156462538,,m,m,l,m,f,,f
4311501715277,http://world-en.openfoodfacts.org/product/4311501715277/gut-und-gunstig-pizza-spinazi-gut-gunstig,Gut und günstig Pizza Spinazi,gut-gunstig,Edeka,,,0,b,780 g,6.7,3.5,2.6,8.1,21.9,770,0.0,0.0,757.9,,l,m,l,m,,,
195053000081,http://world-en.openfoodfacts.org/product/0195053000081/hakki-s-vegan-pizza,Hakki’s vegan pizza,,,,"en:vegetarian,en:vegan",-1,a,,3.5211267605634,0.70422535211268,3.5211267605634,4.9295774647887,21.830985915493,607,0.88732394366197,0.354929577464788,585.2112676056347,f,m,l,l,m,t,t,
77485002539,http://world-en.openfoodfacts.org/product/0077485002539/hand-rolled-pizza-rolls,Hand rolled pizza rolls,,,,,1,b,,7.06,1.76,3.53,8.24,31.76,937,1.06,0.424,941.22,,m,m,l,m,f,,f
85239022559,http://world-en.openfoodfacts.org/product/0085239022559/hawaiian-style-sweet-pineapple-pieces-slices-of-canadian-bacon-on-a-thick-self-rising-crust-pizza,"Hawaiian-style sweet pineapple pieces & slices of canadian bacon on a thick, self-rising crust pizza",,,,,2,b,,5.59,2.1,3.5,9.09,29.37,849,1.12,0.448,860.65,,m,m,l,m,f,,
854527004016,http://world-en.openfoodfacts.org/product/0854527004016/hb-vt-half-baked-pizza,Hb vt half baked pizza,half-baked,,,en:no-preservatives,-4,a,18 oz,6.8702290076336,2.6717557251908,0.76335877862595,9.1603053435114,30.534351145038,958,0.68702290076335,0.27480916030534,929.007633587783,f,m,m,l,m,f,,f
16741000674,http://world-en.openfoodfacts.org/product/0016741000674/herb-pizza,Herb pizza,,,,,1,b,,9.0909090909091,4.5454545454545,1.5151515151515,10.606060606061,27.272727272727,983,0.9280303030303,0.37121212121212,980.3030303030328,,m,m,l,m,f,,f
852596004609,http://world-en.openfoodfacts.org/product/0852596004609/hungry-chef-company-pizza-puffs-spicy-pepperoni-mozzarella-digimarc,"Hungry Chef Company, Pizza Puffs, Spicy Pepperoni & Mozzarella!",digimarc,,,,-1,a,,0.41,0.0,4.1,2.46,21.31,343,0.76962,0.307848,419.26,,m,l,l,l,,,
78742237794,http://world-en.openfoodfacts.org/product/0078742237794/italia-hand-stretched-wood-fired-italian-crust-pizza-spinach-and-pesto-with-mozzarella-cheese,Italia hand stretched & wood fired italian crust pizza spinach and pesto with mozzarella cheese,,,,,2,b,,10.53,3.01,3.76,12.78,27.82,1071,1.315,0.526,1079.81,,m,m,l,m,f,f,
77890403150,http://world-en.openfoodfacts.org/product/0077890403150/italian-classics-pizza-liguria,Italian classics pizza liguria,,,,,1,b,,8.15,2.96,2.96,8.15,25.93,900,1.0,0.4,880.91,,m,m,l,m,f,f,
77890403143,http://world-en.openfoodfacts.org/product/0077890403143/italian-classics-pizza-toscana,Italian classics pizza toscana,,,,,2,b,,12.59,4.44,2.22,8.15,24.44,1021,0.815,0.326,1019.86,,m,m,l,m,f,,
962100350204,http://world-en.openfoodfacts.org/product/0962100350204/italian-sausage-pizza,Italian sausage pizza,,,,,-1,a,,1.76,0.66,0.66,1.76,3.97,176,0.0,0.0,162.53,,l,l,l,l,f,,
5051379106652,http://world-en.openfoodfacts.org/product/5051379106652/italian-thin-crust-margherita-pizza-take-bake,Italian Thin Crust Margherita Pizza,take-bake,,,,0,b,,6.5,2.44,2.44,6.5,16.26,611,0.37084,0.148336,627.42,,m,m,l,m,f,,f
42272008278,http://world-en.openfoodfacts.org/product/0042272008278/italian-vegetable-pizza-amy-s,Italian vegetable pizza,"amy-s,amy-s-kitchen-inc",,,,0,b,,4.23,1.41,4.23,9.15,25.35,824,0.985,0.394,743.01,,m,l,l,m,f,,f
38000171987,http://world-en.openfoodfacts.org/product/0038000171987/kellogg-s-pop-tarts-whole-grain-blueberry-1-76oz,Kellogg'S Pop-Tarts Whole Grain Blueberry 1.76Oz,,,,,-1,a,,3.0,1.0,14.0,2.0,36.0,711,0.18,0.072,757.0,,l,l,h,m,f,f,t
643130400151,http://world-en.openfoodfacts.org/product/0643130400151/kosher-spinach-dish-pizza,Kosher spinach dish pizza,,,,,0,b,,7.35,2.57,0.74,8.09,19.85,736,0.4775,0.191,746.93,,m,m,l,m,f,,
21908509150,http://world-en.openfoodfacts.org/product/0021908509150/larabar-pecan-pie-fruit-nut-bar,Larabar Pecan Pie Fruit & Nut Bar,larabar,,,,1,b,,31.11,2.22,35.56,6.67,48.89,2046,0.0,0.0,2095.59,,l,m,h,h,t,t,f
13800447487,http://world-en.openfoodfacts.org/product/0013800447487/lean-cuisine-pepperoni-pizza,"Lean cuisine, pepperoni pizza",,,,,0,b,,5.29,1.76,3.53,11.76,34.12,958,0.8525,0.341,975.69,,m,m,l,m,f,f,
13800446091,http://world-en.openfoodfacts.org/product/0013800446091/lean-cuisine-wood-fire-style-roasted-garlic-chicken-pizza,"Lean cuisine, wood fire-style roasted garlic chicken pizza",,,,,0,b,,4.71,1.76,3.53,12.94,32.35,937,0.795,0.318,944.2,,m,m,l,m,f,f,f
42272008261,http://world-en.openfoodfacts.org/product/0042272008261/light-lean-cheese-pizza-amy-s,Light & Lean Cheese Pizza,amy-s,,,,-1,a,,4.23,2.11,4.23,9.86,26.76,795,0.845,0.338,779.05,,m,m,l,m,f,,f
736211950031,http://world-en.openfoodfacts.org/product/0736211950031/luna-pie,Luna pie,"luna,wegmans",,,,2,b,,7.14,2.78,2.38,8.73,25.4,795,1.11,0.444,844.39,,m,m,l,m,f,f,
810882010055,http://world-en.openfoodfacts.org/product/0810882010055/mamma-mia-cheesy-pizza-kidfresh,Mamma Mia Cheesy Pizza,kidfresh,,,,-1,a,,5.0505050505051,2.5252525252525,2.020202020202,10.10101010101,32.323232323232,930,0.85858585858585,0.34343434343434,908.0808080808029,,m,m,l,m,f,,
79893311074,http://world-en.openfoodfacts.org/product/0079893311074/margherita-mozzarella-parmesan-and-romano-cheeses-topped-with-tomatoes-and-basil-thin-crust-pizza-margherita,"Margherita mozzarella, parmesan and romano cheeses topped with tomatoes and basil thin crust pizza, margherita",,,,,2,b,,8.28,4.14,2.07,10.34,26.21,925,0.8975,0.359,927.71,,m,m,l,m,f,,f
73866200907,http://world-en.openfoodfacts.org/product/0073866200907/margherita-napoli-pizza-kings-super-markets-inc,Margherita Napoli Pizza,kings-super-markets-inc,,,,1,b,,4.29,2.14,1.43,8.57,33.57,837,0.8125,0.325,875.11,,m,m,l,m,f,,
85239307700,http://world-en.openfoodfacts.org/product/0085239307700/margherita-rising-crust-pizza-target-stores,Margherita Rising Crust Pizza,target-stores,,,,2,b,,6.19,2.65,2.65,10.62,30.97,887,0.995,0.398,936.06,,m,m,l,m,f,,f
79893115931,http://world-en.openfoodfacts.org/product/0079893115931/margherita-thin-crust-pizza-margherita,"Margherita thin crust pizza, margherita",,,,en:organic,2,b,,6.52,3.26,2.17,8.7,30.43,879,0.78,0.312,906.45,t,m,m,l,m,f,,
13800135223,http://world-en.openfoodfacts.org/product/0013800135223/margherita-with-tomatoes-mozzarella-ricotta-parmesan-romano-cheeses-pizza,"Margherita with tomatoes & mozzarella, ricotta, parmesan & romano cheeses pizza",,,,,1,b,,5.29,2.35,2.94,8.24,27.65,812,0.8375,0.335,805.86,,m,m,l,m,f,,
826246890010,http://world-en.openfoodfacts.org/product/0826246890010/meatless-pepperoni-supreme-pizza-vitalicious-inc,Meatless pepperoni supreme pizza,vitalicious-inc,,,,-6,a,,3.31,1.99,1.99,9.27,25.17,611,0.6125,0.245,707.95,,m,m,l,m,f,,t
28989100160,http://world-en.openfoodfacts.org/product/0028989100160/mediterranean-chickpeas-spinach-and-roma-tomatoes-with-feta-and-mozzarella-cheese-on-a-traditional-crust-made-with-whole-grain-one-single-serve-veggie-pizza-mediterranean-chickpea,"Mediterranean chickpeas, spinach and roma tomatoes with feta and mozzarella cheese on a traditional crust made with whole grain one single serve veggie pizza, mediterranean chickpea",,,,,-3,a,,7.36,2.15,3.07,11.04,36.2,975,0.8125,0.325,1075.4,,m,m,l,m,f,,f
